id,name,type,level,level_codes,city,state,zip_code,district,latitude,longitude,rating,rating_year,distance
606071,Rio Seco Elementary School,public,"KG,1,2,3,4,5,6,7,8","e,m",Santee,CA,92071,Santee School District,32.851837,-116.982506,8,2020,4.307223147
624790,Innovations Academy,charter,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92131,San Diego Unified School District,32.935539,-117.095497,5,2020,4.513025837
606042,Pomerado Elementary School,public,"KG,1,2,3,4,5",e,Poway,CA,92064,Poway Unified School District,32.958599,-117.064369,7,2020,4.546725366
605930,Santana High School,public,"9,10,11,12",h,Santee,CA,92071,Grossmont Union High School District,32.857304,-116.969925,6,2020,4.567836504
606037,Midland Elementary School,public,"KG,1,2,3,4,5",e,Poway,CA,92064,Poway Unified School District,32.966606,-117.03656,6,2020,4.677323251
606067,Chet F. Harritt Elementary School,public,"KG,1,2,3,4,5,6,7,8","e,m",Santee,CA,92071,Santee School District,32.831989,-117.017982,6,2020,4.695829968
606233,Scripps Ranch High School,public,"9,10,11,12",h,San Diego,CA,92131,San Diego Unified School District,32.908188,-117.112503,10,2020,4.773125318
606035,Meadowbrook Middle School,public,"6,7,8",m,Poway,CA,92064,Poway Unified School District,32.964813,-117.064423,7,2020,4.939687698
606070,Pride Academy At Prospect Avenue,public,"KG,1,2,3,4,5,6,7,8","e,m",Santee,CA,92071,Santee School District,32.833492,-116.995865,7,2020,4.967594977
606068,Hill Creek Elementary School,public,"KG,1,2,3,4,5,6,7,8","e,m",Santee,CA,92071,Santee School District,32.851833,-116.962456,4,2020,5.14273926
606038,Morning Creek Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92128,Poway Unified School District,32.953075,-117.095634,8,2020,5.291259771
606153,Hage Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92126,San Diego Unified School District,32.921246,-117.120636,6,2020,5.423650689
606251,Walker Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92126,San Diego Unified School District,32.911358,-117.124588,5,2020,5.498255807
606051,Twin Peaks Middle School,public,"6,7,8",m,Poway,CA,92064,Poway Unified School District,32.978729,-117.029457,7,2020,5.504253296
606252,Wangenheim Middle School,public,"6,7,8",m,San Diego,CA,92126,San Diego Unified School District,32.906895,-117.125473,7,2020,5.510394945
606178,Kumeyaay Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92124,San Diego Unified School District,32.836128,-117.090233,9,2020,5.545793928
606046,Shoal Creek Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92128,Poway Unified School District,32.967541,-117.082542,7,2020,5.597543714
606049,Tierra Bonita Elementary School,public,"KG,1,2,3,4,5",e,Poway,CA,92064,Poway Unified School District,32.980221,-117.029305,7,2020,5.6074689
612214,Grossmont Middle College High School,public,"11,12",h,El Cajon,CA,92020,Grossmont Union High School District,32.816494,-117.006302,9,2020,5.882295227
606130,De Portola Middle School,public,"6,7,8",m,San Diego,CA,92124,San Diego Unified School District,32.829475,-117.091911,7,2020,5.970448134
605941,Lakeside Farms Elementary School,public,"KG,1,2,3,4,5",e,Lakeside,CA,92040,Lakeside Union Elementary School District,32.866768,-116.935432,7,2020,5.974442318
611105,River Valley Charter School,charter,"7,8,9,10,11,12","m,h",Lakeside,CA,92040,Lakeside Union Elementary School District,32.853157,-116.940651,8,2020,6.125059962
606243,Tierrasanta Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92124,San Diego Unified School District,32.829708,-117.097748,8,2020,6.164714728
606034,Los Penasquitos Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92129,Poway Unified School District,32.969891,-117.097031,9,2020,6.215238545
605942,Lakeside Middle School,public,"6,7,8",m,Lakeside,CA,92040,Lakeside Union Elementary School District,32.853855,-116.937775,5,2020,6.244121814
606033,Highland Ranch Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92128,Poway Unified School District,32.983784,-117.072006,8,2020,6.3186853
632164,Idea Center,public,"9,10,11,12",h,El Cajon,CA,92020,Grossmont Union High School District,32.817665,-116.981194,3,2020,6.322664571
606198,Mason Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92126,San Diego Unified School District,32.905983,-117.140076,7,2020,6.34896355
606250,Vista Grande Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92124,San Diego Unified School District,32.834011,-117.10894,9,2020,6.379642897
606137,Ericson Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92126,San Diego Unified School District,32.926968,-117.136261,9,2020,6.405752047
606148,Gage Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92119,San Diego Unified School District,32.806847,-117.014626,6,2020,6.442344688
606203,Mira Mesa High School,public,"9,10,11,12",h,San Diego,CA,92126,San Diego Unified School District,32.910744,-117.141846,9,2020,6.483826289
606029,Canyon View Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92129,Poway Unified School District,32.945889,-117.128799,9,2020,6.532533212
606127,Dailard Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92120,San Diego Unified School District,32.805313,-117.053642,8,2020,6.610996433
605808,Flying Hills Elementary School,public,"KG,1,2,3,4,5,6",e,El Cajon,CA,92020,Cajon Valley Union School District,32.812443,-116.981194,5,2020,6.645734276
606069,Pepper Drive Elementary School,public,"KG,1,2,3,4,5,6,7,8","e,m",El Cajon,CA,92021,Santee School District,32.827473,-116.953644,6,2020,6.678301664
606223,Pershing Middle School,public,"6,7,8",m,San Diego,CA,92119,San Diego Unified School District,32.802261,-117.019958,6,2020,6.719537823
606235,Serra High School,public,"9,10,11,12",h,San Diego,CA,92124,San Diego Unified School District,32.824741,-117.106621,7,2020,6.757997688
605946,Riverview Elementary School,public,"1,2,3,4,5",e,Lakeside,CA,92040,Lakeside Union Elementary School District,32.846462,-116.932419,8,2020,6.775082953
606139,Farb Middle School,public,"6,7,8",m,San Diego,CA,92124,San Diego Unified School District,32.820175,-117.101883,6,2020,6.831659562
606043,Poway High School,public,"9,10,11,12",h,Poway,CA,92064,Poway Unified School District,32.998386,-117.025429,8,2020,6.869191097
605924,El Capitan High School,public,"9,10,11,12",h,Lakeside,CA,92040,Grossmont Union High School District,32.866463,-116.917046,6,2020,6.982180894
606044,Rancho Bernardo High School,public,"9,10,11,12",h,San Diego,CA,92128,Poway Unified School District,32.995903,-117.066856,9,2020,7.006786012
606159,Patrick Henry High School,public,"9,10,11,12",h,San Diego,CA,92120,San Diego Unified School District,32.799065,-117.05146,8,2020,7.011944648
606039,Mt. Carmel High School,public,"9,10,11,12",h,San Diego,CA,92129,Poway Unified School District,32.967216,-117.120934,9,2020,7.028631613
606202,Miller Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92124,San Diego Unified School District,32.818146,-117.105515,7,2020,7.071101818
606152,Green Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92119,San Diego Unified School District,32.797363,-117.044998,9,2020,7.074860502
606027,Bernardo Heights Middle School,public,"6,7,8",m,San Diego,CA,92128,Poway Unified School District,32.997219,-117.065758,8,2020,7.075224626
605960,Fletcher Hills Elementary School,public,"KG,1,2,3,4,5,6",e,El Cajon,CA,92020,La Mesa-Spring Valley School District,32.800823,-116.99511,8,2020,7.100035418
606231,Sandburg Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92126,San Diego Unified School District,32.925915,-117.149635,9,2020,7.130135335
605944,Lemon Crest Elementary School,public,"KG,1,2,3,4,5",e,Lakeside,CA,92040,Lakeside Union Elementary School District,32.852131,-116.921516,4,2020,7.1302012
606160,Hickman Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92126,San Diego Unified School District,32.914925,-117.152901,8,2020,7.158890601
606103,Benchley/Weinberger Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92119,San Diego Unified School District,32.79435,-117.032059,8,2020,7.236119776
606045,Rolling Hills Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92129,Poway Unified School District,32.990261,-117.092415,9,2020,7.238782358
605945,Lindo Park Elementary School,public,"KG,1,2,3,4,5",e,Lakeside,CA,92040,Lakeside Union Elementary School District,32.859257,-116.914688,5,2020,7.285142356
606028,Black Mountain Middle School,public,"6,7,8",m,San Diego,CA,92129,Poway Unified School District,32.968746,-117.125374,7,2020,7.291189556
632177,Jonas Salk Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92126,San Diego Unified School District,32.906593,-117.15699,9,2020,7.330592665
606048,Sunset Hills Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92129,Poway Unified School District,32.968361,-117.126724,7,2020,7.332783004
605817,Magnolia Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92021,Cajon Valley Union School District,32.814682,-116.953987,3,2020,7.345062883
606047,Sundance Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92129,Poway Unified School District,32.961395,-117.133797,9,2020,7.356676029
606197,Marvin Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92120,San Diego Unified School District,32.796848,-117.068008,9,2020,7.383675917
606115,Challenger Middle School,public,"6,7,8",m,San Diego,CA,92126,San Diego Unified School District,32.91293,-117.157951,8,2020,7.429584177
632715,Grossmont Secondary,charter,"7,8,9,10,11,12","m,h",El Cajon,CA,92020,Sbe - Grossmont Secondary School District,32.806732,-116.963051,3,2020,7.499086582
606041,Park Village Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92129,Poway Unified School District,32.940845,-117.150787,9,2020,7.526313271
606184,Lewis Middle School,public,"6,7,8",m,San Diego,CA,92120,San Diego Unified School District,32.796646,-117.078606,8,2020,7.598797022
605947,Tierra Del Sol Middle School,public,"6,7,8",m,Lakeside,CA,92040,Lakeside Union Elementary School District,32.853893,-116.910454,4,2020,7.656882946
605814,Johnson Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92020,Cajon Valley Union School District,32.801201,-116.968918,3,2020,7.661058571
605973,Parkway Middle School,public,"7,8",m,La Mesa,CA,91942,La Mesa-Spring Valley School District,32.790455,-117.004196,6,2020,7.663844185
605971,Murray Manor Elementary School,public,"KG,1,2,3,4,5,6",e,La Mesa,CA,91942,La Mesa-Spring Valley School District,32.787506,-117.019501,6,2020,7.737256267
606155,Hancock Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92124,San Diego Unified School District,32.806877,-117.108002,8,2020,7.783774715
605972,Northmont Elementary School,public,"KG,1,2,3,4,5,6",e,La Mesa,CA,91942,La Mesa-Spring Valley School District,32.78994,-116.993706,6,2020,7.844196379
606031,Deer Canyon Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92129,Poway Unified School District,32.963581,-117.142929,9,2020,7.876641356
605811,W. D. Hall Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92021,Cajon Valley Union School District,32.821419,-116.930275,3,2020,7.932440006
606036,Mesa Verde Middle School,public,"6,7,8",m,San Diego,CA,92129,Poway Unified School District,32.962311,-117.146187,9,2020,7.984826078
606050,Turtleback Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92127,Poway Unified School District,33.004753,-117.087479,7,2020,8.00372078
606143,Foster Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92120,San Diego Unified School District,32.792259,-117.084923,5,2020,8.017978177
606040,Painted Rock Elementary School,public,"KG,1,2,3,4,5",e,Poway,CA,92064,Poway Unified School District,33.016254,-117.038994,9,2020,8.109766737
614791,Magnolia Science Academy San Diego,charter,"6,7,8",m,San Diego,CA,92120,San Diego Unified School District,32.791691,-117.087837,8,2020,8.121426175
605820,Naranca Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92021,Cajon Valley Union School District,32.804264,-116.947571,2,2020,8.144356382
605803,Cajon Valley Middle School,public,"6,7,8",m,El Cajon,CA,92020,Cajon Valley Union School District,32.798756,-116.956108,3,2020,8.179996769
632703,Pacific Coast Academy,charter,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",El Cajon,CA,92020,Dehesa Elementary School District,32.797703,-116.958023,4,2020,8.183711956
606026,Adobe Bluffs Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92129,Poway Unified School District,32.973297,-117.14109,9,2020,8.191327811
606158,Hearst Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92120,San Diego Unified School District,32.783699,-117.064262,10,2020,8.203061503
612216,Westview High School,public,"9,10,11,12",h,San Diego,CA,92129,Poway Unified School District,32.967026,-117.148354,10,2020,8.27063641
605943,Lakeview Elementary School,public,"KG,1,2,3,4,5",e,Lakeside,CA,92040,Lakeside Union Elementary School District,32.843922,-116.903961,8,2020,8.295807598
614247,Oak Valley Middle School,public,"6,7,8",m,San Diego,CA,92127,Poway Unified School District,33.000053,-117.109421,8,2020,8.329612139
605923,El Cajon Valley High School,public,"9,10,11,12",h,El Cajon,CA,92021,Grossmont Union High School District,32.798962,-116.947708,3,2020,8.437346366
605969,Maryland Avenue Elementary School,public,"KG,1,2,3,4,5,6",e,La Mesa,CA,91942,La Mesa-Spring Valley School District,32.776379,-117.038719,6,2020,8.489524277
611831,Cajon Valley Home School,public,"KG,1,2,3,4,5,6,7,8","e,m",El Cajon,CA,92021,Cajon Valley Union School District,32.808006,-116.932327,2,2020,8.506177688
605802,Bostonia Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92021,Cajon Valley Union School District,32.808723,-116.931221,6,2020,8.513096673
605810,Greenfield Middle School,public,"6,7,8",m,El Cajon,CA,92021,Cajon Valley Union School District,32.810337,-116.928207,3,2020,8.552656368
605926,Grossmont High School,public,"9,10,11,12",h,La Mesa,CA,91944,Grossmont Union High School District,32.780697,-116.986351,7,2020,8.578994495
613679,Eje Elementary Academy Charter,charter,"KG,1,2,3,4,5",e,El Cajon,CA,92020,Cajon Valley Union School District,32.784935,-116.970833,6,2020,8.623775585
625114,Eje Middle Academy,charter,"6,7,8",m,El Cajon,CA,92020,Cajon Valley Union School District,32.784935,-116.970833,6,2020,8.623775585
606125,Cubberley Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92123,San Diego Unified School District,32.801811,-117.125443,7,2020,8.674777238
606030,Chaparral Elementary School,public,"KG,1,2,3,4,5",e,Poway,CA,92064,Poway Unified School District,33.023933,-117.050766,9,2020,8.703105621
632708,Diego Valley East Public Charter,charter,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",El Cajon,CA,92021,Diego Valley East Public Charter District,32.800701,-116.935432,2,2020,8.771173897
614490,Stone Ranch Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92127,Poway Unified School District,33.0051,-117.116554,9,2020,8.848914462
611111,Charter School of San Diego,charter,"6,7,8,9,10,11,12","m,h",San Diego,CA,92121,San Diego Unified School District,32.90295,-117.183792,3,2020,8.87118881
612040,Audeo Charter School,charter,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",San Diego,CA,92121,San Diego Unified School District,32.90295,-117.183792,4,2020,8.87118881
606255,Wegeforth Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92123,San Diego Unified School District,32.805344,-117.135574,4,2020,8.878406676
606242,Taft Middle School,public,"6,7,8",m,San Diego,CA,92123,San Diego Unified School District,32.801674,-117.130844,5,2020,8.883506903
612032,Literacy First Charter School,charter,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",El Cajon,CA,92020,San Diego County Office Of Education School District,32.787121,-116.952011,9,2020,8.990454472
606246,Harriet Tubman Village Charter School,charter,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92115,San Diego Unified School District,32.769775,-117.049751,5,2020,9.000296395
605815,Lexington Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92019,Cajon Valley Union School District,32.791145,-116.942642,3,2020,9.048906384
605807,Emerald Middle School,public,"6,7,8",m,El Cajon,CA,92020,Cajon Valley Union School District,32.778706,-116.967995,3,2020,9.08409845
605967,Lemon Avenue Elementary School,public,"KG,1,2,3,4,5,6",e,La Mesa,CA,91941,La Mesa-Spring Valley School District,32.768009,-117.008514,6,2020,9.148941802
606170,Juarez Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92123,San Diego Unified School District,32.791946,-117.124962,6,2020,9.196486137
606182,Language Academy,public,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92115,San Diego Unified School District,32.7682,-117.062012,7,2020,9.220789268
612215,Barona Indian Charter School,charter,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Lakeside,CA,92040,Lakeside Union Elementary School District,32.933083,-116.877197,2,2020,9.22180894
605804,Chase Avenue Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92020,Cajon Valley Union School District,32.779316,-116.960587,2,2020,9.227641145
606156,Hardy Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92115,San Diego Unified School District,32.771759,-117.079178,8,2020,9.231708029
606095,Angier Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92123,San Diego Unified School District,32.805496,-117.145912,7,2020,9.291866231
624692,Innovation Middle School,public,"6,7,8",m,San Diego,CA,92117,San Diego Unified School District,32.837345,-117.173599,3,2020,9.312979234
625267,School for Entrepreneurship and Technology,charter,"9,10,11,12",h,San Diego,CA,92123,San Diego Unified School District,32.807106,-117.148499,7,2020,9.324079436
605816,Madison Avenue Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92019,Cajon Valley Union School District,32.799797,-116.920982,5,2020,9.369641282
606181,Lafayette Elementary School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92117,San Diego Unified School District,32.827129,-117.169388,5,2020,9.448376353
605975,Rolando Elementary School,public,"KG,1,2,3,4,5,6",e,La Mesa,CA,91942,La Mesa-Spring Valley School District,32.762722,-117.048332,4,2020,9.475069904
605798,Anza Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92020,Cajon Valley Union School District,32.781269,-116.947388,5,2020,9.475225248
605819,Montgomery Middle School,public,"6,7,8",m,El Cajon,CA,92019,Cajon Valley Union School District,32.797009,-116.920845,4,2020,9.516975903
606121,Clay Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92115,San Diego Unified School District,32.763298,-117.05864,5,2020,9.518154647
605925,Granite Hills High School,public,"9,10,11,12",h,El Cajon,CA,92019,Grossmont Union High School District,32.799229,-116.917259,6,2020,9.546501671
606192,Madison High School,public,"9,10,11,12",h,San Diego,CA,92117,San Diego Unified School District,32.831135,-117.174271,4,2020,9.55133098
606169,Jones Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92123,San Diego Unified School District,32.795551,-117.140816,7,2020,9.583359638
625002,Del Norte High School,public,"9,10,11,12",h,San Diego,CA,92127,Poway Unified School District,33.014809,-117.122063,10,2020,9.583925087
606053,Westwood Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92127,Poway Unified School District,33.03054,-117.086487,8,2020,9.637234518
630530,Kavod Charter,charter,"KG,1,2,3,4,5",e,San Diego,CA,92111,San Diego Unified School District,32.819771,-117.167946,6,2020,9.656715175
606227,Ross Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92111,San Diego Unified School District,32.811722,-117.160919,5,2020,9.661340052
606187,Lindbergh/Schweitzer Elementary School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92111,San Diego Unified School District,32.819019,-117.169083,5,2020,9.740560727
632704,Diego Hills Central Public Charter,charter,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",San Diego,CA,92115,Dehesa Elementary School District,32.760742,-117.066559,1,2020,9.779071545
631818,Design 39 Campus,public,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92127,Poway Unified School District,33.017963,-117.122566,8,2020,9.782240546
605963,La Mesa Dale Elementary School,public,"KG,1,2,3,4,5,6",e,La Mesa,CA,91941,La Mesa-Spring Valley School District,32.757442,-117.032562,6,2020,9.786386966
612450,"Creative, Performing, and Media Arts School",public,"6,7,8",m,San Diego,CA,92117,San Diego Unified School District,32.836628,-117.182388,4,2020,9.790952813
605818,Meridian Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92019,Cajon Valley Union School District,32.78743,-116.92598,3,2020,9.82999739
617065,Monterey Ridge Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92127,Poway Unified School District,33.026302,-117.108528,8,2020,9.874434861
632178,Pacific Trails Middle,public,"7,8",m,San Diego,CA,92130,San Dieguito Union High School District,32.958225,-117.186424,10,2020,9.899961475
605927,Helix High School,charter,"9,10,11,12",h,La Mesa,CA,91941,Grossmont Union High School District,32.755905,-117.03981,10,2020,9.905524004
606234,Sequoia Elementary School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92117,San Diego Unified School District,32.828453,-117.180145,4,2020,9.939404973
632709,Sparrow Academy,charter,"KG,1,2,3,4,5,6,7,8","e,m",La Mesa,CA,91941,La Mesa-Spring Valley School District,32.756023,-117.012711,5,2020,9.940488026
624677,Willow Grove Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92127,Poway Unified School District,32.99263,-117.161293,9,2020,9.945296208
614557,Learning Choice Academy,charter,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",La Mesa,CA,91941,San Diego Unified School District,32.755714,-117.013611,5,2020,9.95630072
632166,La Mesa Arts Academy,public,"4,5,6,7,8","e,m",La Mesa,CA,91941,La Mesa-Spring Valley School District,32.754616,-117.030495,8,2020,9.981226466
605970,Murdock Elementary School,public,"KG,1,2,3,4,5,6",e,La Mesa,CA,91941,La Mesa-Spring Valley School District,32.759563,-116.985817,8,2020,9.989058869
605822,Rios Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92021,Cajon Valley Union School District,32.840599,-116.873215,3,2020,10.00522947
614326,Canyon Crest Academy,public,"9,10,11,12",h,San Diego,CA,92130,San Dieguito Union High School District,32.959076,-117.18943,10,2020,10.08299241
606157,Hawthorne Elementary School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92117,San Diego Unified School District,32.838902,-117.189293,8,2020,10.08632296
614872,Iftin Charter School,charter,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92115,San Diego Unified School District,32.757908,-117.07814,4,2020,10.13137808
614240,Kearny Engineering Innovation & Design,public,"9,10,11,12",h,San Diego,CA,92111,San Diego Unified School District,32.800209,-117.16053,8,2020,10.16088894
614167,Kearny Digital Media & Design School,public,"9,10,11,12",h,San Diego,CA,92111,San Diego Unified School District,32.800175,-117.160545,9,2020,10.16311407
614170,Kearny SCT School,public,"9,10,11,12",h,San Diego,CA,92111,San Diego Unified School District,32.800175,-117.160545,8,2020,10.16311407
614172,Kearny College Connections,public,"9,10,11,12",h,San Diego,CA,92111,San Diego Unified School District,32.800175,-117.160545,8,2020,10.16311407
606058,Mt. Woodson Elementary School,public,"KG,1,2,3,4,5,6",e,Ramona,CA,92065,Ramona City Unified School District,33.032726,-116.957558,4,2020,10.16713684
611832,Sage Canyon School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92130,Del Mar Union Elementary School District,32.92606,-117.203812,9,2020,10.19910398
632174,Elevate Elementary,charter,"KG,1,2,3,4,5",e,San Diego,CA,92123,San Diego Unified School District,32.786289,-117.144341,10,2020,10.2010582
606193,Mann Middle School,public,"6,7,8",m,San Diego,CA,92115,San Diego Unified School District,32.755943,-117.07872,4,2020,10.27120186
614544,San Diego Metro Career and Tech School,public,"9,10,11,12",h,San Diego,CA,92111,San Diego Unified School District,32.804756,-117.16906,4,2020,10.33154274
631814,Solana Ranch Elementary,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92130,Solana Beach Elementary School District,32.965546,-117.191795,9,2020,10.39743932
606126,Curie Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92122,San Diego Unified School District,32.855034,-117.202614,8,2020,10.41612835
624651,Del Sur Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92127,Poway Unified School District,33.018543,-117.140541,9,2020,10.41675159
605956,Vista La Mesa Academy,public,"KG,1,2,3,4,5,6,7,8","e,m",La Mesa,CA,91941,Lemon Grove School District,32.748215,-117.046631,5,2020,10.46319609
614261,Crawford High School,public,"9,10,11,12",h,San Diego,CA,92115,San Diego Unified School District,32.752197,-117.075867,4,2020,10.47819479
614994,Sycamore Ridge School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92130,Del Mar Union Elementary School District,32.954426,-117.199219,8,2020,10.48184349
606163,Hoover High School,public,"9,10,11,12",h,San Diego,CA,92115,San Diego Unified School District,32.757587,-117.097794,5,2020,10.51827395
606117,Chesterton Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92111,San Diego Unified School District,32.793861,-117.162552,8,2020,10.54570818
611109,Mt. Everest Academy,public,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",San Diego,CA,92117,San Diego Unified School District,32.819874,-117.186485,9,2020,10.55667541
606248,University City High School,public,"9,10,11,12",h,San Diego,CA,92122,San Diego Unified School District,32.860676,-117.207085,9,2020,10.5595853
605977,Spring Valley Middle School,public,"4,5,6,7,8","e,m",Spring Valley,CA,91977,La Mesa-Spring Valley School District,32.750187,-116.98777,3,2020,10.58818149
606144,Franklin Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92116,San Diego Unified School District,32.758057,-117.103493,4,2020,10.61499497
606240,Standley Middle School,public,"6,7,8",m,San Diego,CA,92122,San Diego Unified School District,32.852932,-117.206017,7,2020,10.64783265
606225,Rolando Park Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92115,San Diego Unified School District,32.74614,-117.054672,7,2020,10.65628829
614629,Ibarra Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92115,San Diego Unified School District,32.752758,-117.089058,5,2020,10.65783302
616971,Normal Heights Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92116,San Diego Unified School District,32.760872,-117.112778,7,2020,10.66570457
606165,Fay Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92105,San Diego Unified School District,32.751087,-117.084145,3,2020,10.68146259
605809,Fuerte Elementary School,public,"KG,1,2,3,4,5",e,El Cajon,CA,92020,Cajon Valley Union School District,32.761639,-116.946609,8,2020,10.683876
625254,San Diego Global Vision Academy,charter,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92116,San Diego Unified School District,32.762589,-117.119057,8,2020,10.7285701
606129,Darnall Charter School,charter,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92115,San Diego Unified School District,32.746605,-117.066757,4,2020,10.73799819
606138,Euclid Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92105,San Diego Unified School District,32.752495,-117.093018,5,2020,10.74996458
606140,Field Elementary School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92117,San Diego Unified School District,32.832817,-117.198654,7,2020,10.75604906
606093,Adams Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92116,San Diego Unified School District,32.761585,-117.118248,5,2020,10.7674177
611108,John Muir School,public,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",San Diego,CA,92117,San Diego Unified School District,32.823357,-117.193817,5,2020,10.8040905
612219,San Diego Cooperative Charter School,charter,"KG,1,2,3,4,5,6,7,8","e,m",San Diego,CA,92111,San Diego Unified School District,32.791138,-117.166382,4,2020,10.83655846
606141,Fletcher Elementary School,public,"KG,1,2,3,4,5",e,San Diego,CA,92123,San Diego Unified School District,32.784996,-117.159065,7,2020,10.83726869
617442,Ocean Air School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92130,Del Mar Union Elementary School District,32.928009,-117.214859,9,2020,10.85358594
606256,Whitman Elementary School,public,"KG,1,2,3,4,5,6",e,San Diego,CA,92117,San Diego Unified School District,32.836491,-117.203377,3,2020,10.90135211
